shipment_id,origin,destination,cargo_type,weather,port_congestion_level,distance_km,gate_in_wait_hrs,actual_duration_hrs,planned_duration_hrs,total_cost_try
SHP-01433,Izmir,Kocaeli,Dry,Clear,5,238,4.407839214977888,7.8078392149778875,5.4,7783.82
SHP-01434,Iskenderun,Izmir,Hazardous,Clear,3,421,2.644703528986733,8.658989243272448,8.014285714285714,16278.47
SHP-01435,Izmir,Kocaeli,Dry,Clear,1,164,0.8815678429955777,3.2244249858527207,4.342857142857143,6037.08
SHP-01436,Mersin,Ambarli,Hazardous,Stormy,6,162,5.289407057973466,9.339407057973466,4.314285714285715,11619.87
SHP-01438,Kocaeli,Iskenderun,Dry,Clear,9,219,7.934110586960199,11.062682015531628,5.128571428571428,8371.46
SHP-01439,Kocaeli,Mersin,Dry,Clear,6,589,5.289407057973466,13.703692772259181,10.414285714285715,13434.18
SHP-01440,Mersin,Izmir,Dry,Clear,9,382,7.934110586960199,13.391253444103057,7.457142857142857,10893.07
SHP-01442,Iskenderun,Izmir,Dry,Clear,4,430,3.5262713719823107,9.669128514839453,8.142857142857142,10533.67
SHP-01443,Iskenderun,Kocaeli,Cold_Chain,Stormy,8,209,7.052542743964621,12.27754274396462,4.985714285714286,11978.66
SHP-01444,Iskenderun,Kocaeli,Dry,Stormy,5,175,4.407839214977888,8.782839214977887,4.5,7277.96
SHP-01445,Izmir,Iskenderun,Cold_Chain,Rainy,2,372,1.7631356859911553,8.52677204962752,7.314285714285714,13381.15
SHP-01446,Mersin,Izmir,Dry,Clear,3,357,2.644703528986733,7.744703528986733,7.1,9183.97
SHP-01447,Mersin,Iskenderun,Hazardous,Rainy,8,809,7.052542743964621,21.76163365305553,13.557142857142857,28906.16
SHP-01448,Iskenderun,Kocaeli,Cold_Chain,Clear,1,243,0.8815678429955777,4.352996414424149,5.4714285714285715,10162.89
SHP-01449,Kocaeli,Mersin,Oversized,Clear,5,617,4.407839214977888,13.222124929263604,10.814285714285715,27293.9
SHP-01450,Iskenderun,Mersin,Cold_Chain,Clear,5,807,4.407839214977888,15.936410643549316,13.528571428571428,23220.75
SHP-01452,Kocaeli,Ambarli,Dry,Clear,8,400,7.052542743964621,12.766828458250336,7.714285714285714,10951.14
SHP-01455,Ambarli,Iskenderun,Dry,Rainy,7,591,6.1709749009690436,16.91642944642359,10.442857142857143,14261.16
SHP-01456,Ambarli,Izmir,Dry,Clear,2,165,1.7631356859911553,4.120278543134012,4.357142857142858,6052.55
SHP-01457,Izmir,Iskenderun,Dry,Clear,4,415,3.5262713719823107,9.45484280055374,7.928571428571429,10301.62
SHP-01458,Mersin,Iskenderun,Hazardous,Stormy,1,773,0.8815678429955777,20.206567842995575,13.042857142857143,27598.78
SHP-01459,Iskenderun,Izmir,Cold_Chain,Clear,5,350,4.407839214977888,9.407839214977887,7.0,13323.04
SHP-01460,Iskenderun,Izmir,Cold_Chain,Stormy,2,361,1.7631356859911553,10.788135685991156,7.1571428571428575,13989.39
SHP-01461,Mersin,Izmir,Dry,Stormy,8,370,7.052542743964621,16.302542743964622,7.285714285714286,11478.11
SHP-01462,Iskenderun,Kocaeli,Hazardous,Clear,4,153,3.5262713719823107,5.711985657696596,4.185714285714285,9997.56
SHP-01463,Izmir,Iskenderun,Dry,Clear,2,400,1.7631356859911553,7.47742140027687,7.714285714285714,9688.0
SHP-01465,Izmir,Iskenderun,Dry,Clear,3,379,2.644703528986733,8.058989243272448,7.414285714285715,9524.31
SHP-01467,Iskenderun,Mersin,Cold_Chain,Clear,5,752,4.407839214977888,15.15069635783503,12.742857142857142,22029.56
SHP-01468,Ambarli,Iskenderun,Dry,Clear,10,621,8.815678429955776,17.687107001384348,10.871428571428572,14810.79
SHP-01469,Iskenderun,Mersin,Dry,Rainy,8,761,7.052542743964621,20.888906380328258,12.871428571428572,17277.04
SHP-01470,Ambarli,Iskenderun,Dry,Clear,5,639,4.407839214977888,13.536410643549317,11.128571428571428,13987.29
SHP-01471,Iskenderun,Ambarli,Cold_Chain,Clear,5,645,4.407839214977888,13.622124929263602,11.214285714285714,19712.15
SHP-01474,Kocaeli,Ambarli,Hazardous,Clear,3,424,2.644703528986733,8.70184638612959,8.057142857142857,16352.73
SHP-01475,Izmir,Mersin,Oversized,Clear,10,421,8.815678429955776,14.82996414424149,8.014285714285714,23433.58
SHP-01476,Iskenderun,Kocaeli,Hazardous,Clear,6,231,5.289407057973466,8.589407057973466,5.3,12633.47
SHP-01478,Izmir,Ambarli,Hazardous,Clear,8,247,7.052542743964621,10.58111417253605,5.5285714285714285,13734.76
SHP-01479,Izmir,Ambarli,Dry,Rainy,1,229,0.8815678429955777,5.045204206631942,5.271428571428571,7042.63
SHP-01480,Izmir,Ambarli,Dry,Rainy,9,177,7.934110586960199,11.152292405142017,4.5285714285714285,7894.12
SHP-01481,Izmir,Kocaeli,Cold_Chain,Clear,6,228,5.289407057973466,8.546549915116323,5.257142857142857,10989.32
SHP-01482,Kocaeli,Izmir,Cold_Chain,Clear,4,236,3.5262713719823107,6.897699943410882,5.371428571428572,10545.48
SHP-01483,Izmir,Mersin,Dry,Clear,10,411,8.815678429955776,14.687107001384348,7.871428571428571,11562.09
SHP-01484,Mersin,Izmir,Dry,Clear,7,450,6.1709749009690436,12.599546329540473,8.428571428571429,11504.24
SHP-01485,Ambarli,Mersin,Cold_Chain,Rainy,6,219,5.289407057973466,9.271225239791647,5.128571428571428,11093.03
SHP-01486,Iskenderun,Ambarli,Dry,Rainy,4,581,3.5262713719823107,14.089907735618675,10.3,13435.55
SHP-01487,Mersin,Izmir,Dry,Clear,7,407,6.1709749009690436,11.985260615254758,7.814285714285714,10839.03
SHP-01488,Ambarli,Izmir,Oversized,Clear,8,224,7.052542743964621,10.252542743964622,5.2,16456.83
SHP-01490,Ambarli,Kocaeli,Oversized,Rainy,8,441,7.052542743964621,15.070724562146438,8.3,24029.9
SHP-01492,Iskenderun,Mersin,Cold_Chain,Rainy,8,775,7.052542743964621,21.143451834873712,13.071428571428571,24510.16
SHP-01493,Mersin,Kocaeli,Dry,Clear,4,572,3.5262713719823107,11.697699943410882,10.17142857142857,12730.41
SHP-01494,Izmir,Iskenderun,Dry,Clear,4,387,3.5262713719823107,9.05484280055374,7.5285714285714285,9868.46
SHP-01496,Mersin,Izmir,Cold_Chain,Clear,10,373,8.815678429955776,14.144249858527203,7.328571428571428,15363.92
SHP-01497,Kocaeli,Izmir,Cold_Chain,Clear,1,241,0.8815678429955777,4.324424985852721,5.442857142857143,10119.58
SHP-01499,Iskenderun,Kocaeli,Dry,Clear,4,219,3.5262713719823107,6.654842800553739,5.128571428571428,7269.5
